Unnamed: 0,statement,label,city,country,correct_country,twoshot_prompt
406,The city of Kuala Lumpur is not in Malaysia.,0,Kuala Lumpur,Malaysia,Malaysia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kuala Lumpur is not in Malaysia. This statement is:"
361,The city of Liuzhou is not in Russia.,1,Liuzhou,Russia,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Liuzhou is not in Russia. This statement is:"
405,The city of Aguascalientes is in China.,0,Aguascalientes,China,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Aguascalientes is in China. This statement is:"
252,The city of Kumamoto is not in Japan.,0,Kumamoto,Japan,Japan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kumamoto is not in Japan. This statement is:"
1100,The city of Tomsk is in Russia.,1,Tomsk,Russia,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Tomsk is in Russia. This statement is:"
1323,The city of Duque de Caxias is in Côte d'Ivoire.,0,Duque de Caxias,Côte d'Ivoire,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Duque de Caxias is in Côte d'Ivoire. This statement is:"
72,The city of Liaocheng is in China.,1,Liaocheng,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Liaocheng is in China. This statement is:"
533,The city of Mbuji-Mayi is not in Pakistan.,1,Mbuji-Mayi,Pakistan,the Democratic Republic of the Congo,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mbuji-Mayi is not in Pakistan. This statement is:"
494,The city of Calgary is in Canada.,1,Calgary,Canada,Canada,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Calgary is in Canada. This statement is:"
572,The city of Zhanjiang is in China.,1,Zhanjiang,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zhanjiang is in China. This statement is:"
1103,The city of Najran is not in India.,1,Najran,India,Saudi Arabia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Najran is not in India. This statement is:"
901,The city of Mersin is not in the United States.,1,Mersin,the United States,Turkey,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mersin is not in the United States. This statement is:"
154,The city of Ahvaz is in Iran.,1,Ahvaz,Iran,Iran,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ahvaz is in Iran. This statement is:"
933,The city of Sofia is not in South Korea.,1,Sofia,South Korea,Bulgaria,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Sofia is not in South Korea. This statement is:"
1112,The city of Yibin is not in China.,0,Yibin,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Yibin is not in China. This statement is:"
630,The city of Hubli is not in India.,0,Hubli,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Hubli is not in India. This statement is:"
825,The city of Sanming is not in Bulgaria.,1,Sanming,Bulgaria,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Sanming is not in Bulgaria. This statement is:"
486,The city of Mississauga is in Canada.,1,Mississauga,Canada,Canada,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mississauga is in Canada. This statement is:"
1413,The city of Quebec is not in Zimbabwe.,1,Quebec,Zimbabwe,Canada,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Quebec is not in Zimbabwe. This statement is:"
898,The city of Kalininskiy is not in Russia.,0,Kalininskiy,Russia,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kalininskiy is not in Russia. This statement is:"
1328,The city of Mandalay is not in Myanmar.,0,Mandalay,Myanmar,Myanmar,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mandalay is not in Myanmar. This statement is:"
1235,The city of Santiago de Cuba is in India.,0,Santiago de Cuba,India,Cuba,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Santiago de Cuba is in India. This statement is:"
44,The city of Nowrangapur is not in India.,0,Nowrangapur,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Nowrangapur is not in India. This statement is:"
662,The city of Guwahati is not in India.,0,Guwahati,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Guwahati is not in India. This statement is:"
1136,The city of Sargodha is in Pakistan.,1,Sargodha,Pakistan,Pakistan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Sargodha is in Pakistan. This statement is:"
147,The city of Beira is in India.,0,Beira,India,Mozambique,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Beira is in India. This statement is:"
568,The city of Indore is in India.,1,Indore,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Indore is in India. This statement is:"
1355,The city of Xianning is not in Lebanon.,1,Xianning,Lebanon,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Xianning is not in Lebanon. This statement is:"
1458,The city of Las Pinas is in the Philippines.,1,Las Pinas,the Philippines,the Philippines,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Las Pinas is in the Philippines. This statement is:"
987,The city of Chengdu is not in South Korea.,1,Chengdu,South Korea,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Chengdu is not in South Korea. This statement is:"
1284,The city of Gaziantep is not in Turkey.,0,Gaziantep,Turkey,Turkey,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Gaziantep is not in Turkey. This statement is:"
1427,The city of Cankaya is in the United States.,0,Cankaya,the United States,Turkey,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Cankaya is in the United States. This statement is:"
1289,The city of Tebessa is not in India.,1,Tebessa,India,Algeria,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Tebessa is not in India. This statement is:"
463,The city of Chuzhou is not in India.,1,Chuzhou,India,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Chuzhou is not in India. This statement is:"
1384,The city of Faridabad is not in India.,0,Faridabad,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Faridabad is not in India. This statement is:"
1482,The city of Varanasi is in India.,1,Varanasi,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Varanasi is in India. This statement is:"
689,The city of Shuangyashan is not in India.,1,Shuangyashan,India,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Shuangyashan is not in India. This statement is:"
199,The city of Mukalla is in Iran.,0,Mukalla,Iran,Yemen,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mukalla is in Iran. This statement is:"
971,The city of Barquisimeto is not in Poland.,1,Barquisimeto,Poland,Venezuela,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Barquisimeto is not in Poland. This statement is:"
1412,The city of Quebec is in Canada.,1,Quebec,Canada,Canada,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Quebec is in Canada. This statement is:"
784,The city of Recife is not in Brazil.,0,Recife,Brazil,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Recife is not in Brazil. This statement is:"
234,The city of Baotou is in China.,1,Baotou,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Baotou is in China. This statement is:"
1411,The city of Fuxin is in Pakistan.,0,Fuxin,Pakistan,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Fuxin is in Pakistan. This statement is:"
317,The city of Manaus is in Turkey.,0,Manaus,Turkey,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Manaus is in Turkey. This statement is:"
1456,The city of Kathmandu is not in Nepal.,0,Kathmandu,Nepal,Nepal,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kathmandu is not in Nepal. This statement is:"
246,The city of Kampung Baru Subang is in Malaysia.,1,Kampung Baru Subang,Malaysia,Malaysia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kampung Baru Subang is in Malaysia. This statement is:"
1422,The city of Ankara is in Turkey.,1,Ankara,Turkey,Turkey,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ankara is in Turkey. This statement is:"
799,The city of Shanghai is not in Mexico.,1,Shanghai,Mexico,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Shanghai is not in Mexico. This statement is:"
81,The city of Panzhihua is not in Iran.,1,Panzhihua,Iran,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Panzhihua is not in Iran. This statement is:"
483,The city of Bengbu is in India.,0,Bengbu,India,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Bengbu is in India. This statement is:"
148,The city of Naucalpan de Juarez is not in Mexico.,0,Naucalpan de Juarez,Mexico,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Naucalpan de Juarez is not in Mexico. This statement is:"
1350,The city of Nizhniy Novgorod is not in Russia.,0,Nizhniy Novgorod,Russia,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Nizhniy Novgorod is not in Russia. This statement is:"
245,The city of Ciudad Juarez is not in India.,1,Ciudad Juarez,India,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ciudad Juarez is not in India. This statement is:"
1046,The city of Huangshi is in China.,1,Huangshi,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Huangshi is in China. This statement is:"
674,The city of Korla is in China.,1,Korla,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Korla is in China. This statement is:"
168,The city of Zhaotong is not in China.,0,Zhaotong,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zhaotong is not in China. This statement is:"
290,The city of Khabarovsk is not in Russia.,0,Khabarovsk,Russia,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Khabarovsk is not in Russia. This statement is:"
28,The city of Panshan is not in China.,0,Panshan,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Panshan is not in China. This statement is:"
1336,The city of Chandigarh is not in India.,0,Chandigarh,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Chandigarh is not in India. This statement is:"
800,The city of Jieyang is not in China.,0,Jieyang,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jieyang is not in China. This statement is:"
371,The city of E'zhou is in Malaysia.,0,E'zhou,Malaysia,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of E'zhou is in Malaysia. This statement is:"
795,The city of Yinchuan is in Bangladesh.,0,Yinchuan,Bangladesh,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Yinchuan is in Bangladesh. This statement is:"
756,The city of Chiclayo is not in Peru.,0,Chiclayo,Peru,Peru,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Chiclayo is not in Peru. This statement is:"
1391,The city of Jakarta is in Colombia.,0,Jakarta,Colombia,Indonesia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jakarta is in Colombia. This statement is:"
180,The city of Anshan is not in China.,0,Anshan,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Anshan is not in China. This statement is:"
124,The city of Matsuyama is in Japan.,1,Matsuyama,Japan,Japan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Matsuyama is in Japan. This statement is:"
1305,The city of Lanzhou is in Mexico.,0,Lanzhou,Mexico,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Lanzhou is in Mexico. This statement is:"
745,The city of Lviv is in China.,0,Lviv,China,Ukraine,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Lviv is in China. This statement is:"
1091,The city of Rio de Janeiro is not in Japan.,1,Rio de Janeiro,Japan,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Rio de Janeiro is not in Japan. This statement is:"
549,The city of Sapporo is in Mexico.,0,Sapporo,Mexico,Japan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Sapporo is in Mexico. This statement is:"
6,The city of Baku is not in Azerbaijan.,0,Baku,Azerbaijan,Azerbaijan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Baku is not in Azerbaijan. This statement is:"
1037,The city of Tiruppur is not in Japan.,1,Tiruppur,Japan,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Tiruppur is not in Japan. This statement is:"
927,The city of Santa Maria Chimalhuacan is not in Saudi Arabia.,1,Santa Maria Chimalhuacan,Saudi Arabia,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Santa Maria Chimalhuacan is not in Saudi Arabia. This statement is:"
1347,The city of Khartoum is in China.,0,Khartoum,China,Sudan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Khartoum is in China. This statement is:"
677,The city of Zaozhuang is in Belarus.,0,Zaozhuang,Belarus,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zaozhuang is in Belarus. This statement is:"
1044,The city of Jingmen is not in China.,0,Jingmen,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jingmen is not in China. This statement is:"
238,The city of Kinshasa is not in the Democratic Republic of the Congo.,0,Kinshasa,the Democratic Republic of the Congo,the Democratic Republic of the Congo,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kinshasa is not in the Democratic Republic of the Congo. This statement is:"
1316,The city of Kandahar is not in Afghanistan.,0,Kandahar,Afghanistan,Afghanistan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kandahar is not in Afghanistan. This statement is:"
114,The city of Linyi is not in China.,0,Linyi,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Linyi is not in China. This statement is:"
1276,The city of Makassar is not in Indonesia.,0,Makassar,Indonesia,Indonesia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Makassar is not in Indonesia. This statement is:"
31,The city of Guatemala City is not in Croatia.,1,Guatemala City,Croatia,Guatemala,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Guatemala City is not in Croatia. This statement is:"
138,The city of Mosul is not in Iraq.,0,Mosul,Iraq,Iraq,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mosul is not in Iraq. This statement is:"
237,The city of Aparecida de Goiania is not in China.,1,Aparecida de Goiania,China,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Aparecida de Goiania is not in China. This statement is:"
613,The city of Hannover is not in China.,1,Hannover,China,Germany,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Hannover is not in China. This statement is:"
827,The city of Guang'an is in Germany.,0,Guang'an,Germany,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Guang'an is in Germany. This statement is:"
6,The city of Baku is in Azerbaijan.,1,Baku,Azerbaijan,Azerbaijan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Baku is in Azerbaijan. This statement is:"
136,The city of Acapulco de Juarez is in Mexico.,1,Acapulco de Juarez,Mexico,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Acapulco de Juarez is in Mexico. This statement is:"
159,The city of Palembang is in Brazil.,0,Palembang,Brazil,Indonesia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Palembang is in Brazil. This statement is:"
583,The city of Hanzhong is in Iran.,0,Hanzhong,Iran,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Hanzhong is in Iran. This statement is:"
1236,The city of Quito is in Ecuador.,1,Quito,Ecuador,Ecuador,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Quito is in Ecuador. This statement is:"
12,The city of Abidjan is not in Côte d'Ivoire.,0,Abidjan,Côte d'Ivoire,Côte d'Ivoire,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Abidjan is not in Côte d'Ivoire. This statement is:"
1123,The city of Jiaozuo is in Bangladesh.,0,Jiaozuo,Bangladesh,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jiaozuo is in Bangladesh. This statement is:"
1435,The city of Tijuana is in the United Arab Emirates.,0,Tijuana,the United Arab Emirates,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Tijuana is in the United Arab Emirates. This statement is:"
389,The city of Bahawalpur is not in China.,1,Bahawalpur,China,Pakistan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Bahawalpur is not in China. This statement is:"
233,The city of Qiqihar is not in India.,1,Qiqihar,India,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Qiqihar is not in India. This statement is:"
1362,The city of Grosszschocher is in Germany.,1,Grosszschocher,Germany,Germany,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Grosszschocher is in Germany. This statement is:"
1239,The city of Shubra al Khaymah is in Nigeria.,0,Shubra al Khaymah,Nigeria,Egypt,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Shubra al Khaymah is in Nigeria. This statement is:"
1459,The city of Las Pinas is in Yemen.,0,Las Pinas,Yemen,the Philippines,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Las Pinas is in Yemen. This statement is:"
1332,The city of Mysore is not in India.,0,Mysore,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mysore is not in India. This statement is:"
760,The city of Nouakchott is in Mauritania.,1,Nouakchott,Mauritania,Mauritania,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Nouakchott is in Mauritania. This statement is:"
310,The city of Changde is in China.,1,Changde,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Changde is in China. This statement is:"
1271,The city of Nagpur is not in Denmark.,1,Nagpur,Denmark,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Nagpur is not in Denmark. This statement is:"
851,The city of Mumbai is in China.,0,Mumbai,China,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mumbai is in China. This statement is:"
568,The city of Indore is not in India.,0,Indore,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Indore is not in India. This statement is:"
171,The city of Weifang is in Indonesia.,0,Weifang,Indonesia,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Weifang is in Indonesia. This statement is:"
475,The city of Ya'an is in Morocco.,0,Ya'an,Morocco,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ya'an is in Morocco. This statement is:"
687,The city of Siping is not in Iraq.,1,Siping,Iraq,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Siping is not in Iraq. This statement is:"
30,The city of Guatemala City is in Guatemala.,1,Guatemala City,Guatemala,Guatemala,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Guatemala City is in Guatemala. This statement is:"
713,The city of Al Ahmadi is not in Japan.,1,Al Ahmadi,Japan,Kuwait,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Al Ahmadi is not in Japan. This statement is:"
178,The city of Mudanjiang is not in China.,0,Mudanjiang,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Mudanjiang is not in China. This statement is:"
240,The city of Ciudad Nezahualcoyotl is not in Mexico.,0,Ciudad Nezahualcoyotl,Mexico,Mexico,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ciudad Nezahualcoyotl is not in Mexico. This statement is:"
1268,The city of Kotli is not in Pakistan.,0,Kotli,Pakistan,Pakistan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kotli is not in Pakistan. This statement is:"
1406,The city of Huainan is in China.,1,Huainan,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Huainan is in China. This statement is:"
877,The city of Turin is in China.,0,Turin,China,Italy,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Turin is in China. This statement is:"
1408,The city of Binzhou is not in China.,0,Binzhou,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Binzhou is not in China. This statement is:"
1323,The city of Duque de Caxias is not in Côte d'Ivoire.,1,Duque de Caxias,Côte d'Ivoire,Brazil,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Duque de Caxias is not in Côte d'Ivoire. This statement is:"
1260,The city of Klang is not in Malaysia.,0,Klang,Malaysia,Malaysia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Klang is not in Malaysia. This statement is:"
47,The city of Sambhaji Nagar is in China.,0,Sambhaji Nagar,China,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Sambhaji Nagar is in China. This statement is:"
17,The city of Nanchong is not in Nigeria.,1,Nanchong,Nigeria,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Nanchong is not in Nigeria. This statement is:"
1339,The city of Amritsar is not in Moldova.,1,Amritsar,Moldova,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Amritsar is not in Moldova. This statement is:"
1003,The city of Ryazan' is in South Korea.,0,Ryazan',South Korea,Russia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ryazan' is in South Korea. This statement is:"
862,The city of Adana is in Turkey.,1,Adana,Turkey,Turkey,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Adana is in Turkey. This statement is:"
1059,The city of Pikine is in Pakistan.,0,Pikine,Pakistan,Senegal,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Pikine is in Pakistan. This statement is:"
1474,The city of Shijiazhuang is in China.,1,Shijiazhuang,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Shijiazhuang is in China. This statement is:"
259,The city of Ranchi is in Venezuela.,0,Ranchi,Venezuela,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ranchi is in Venezuela. This statement is:"
142,The city of Qom is in Iran.,1,Qom,Iran,Iran,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Qom is in Iran. This statement is:"
471,The city of Zhumadian is in Brazil.,0,Zhumadian,Brazil,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Zhumadian is in Brazil. This statement is:"
94,The city of Fort Worth is in the United States.,1,Fort Worth,the United States,the United States,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Fort Worth is in the United States. This statement is:"
157,The city of Kumasi is in India.,0,Kumasi,India,Ghana,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kumasi is in India. This statement is:"
1210,The city of Abu Dhabi is not in the United Arab Emirates.,0,Abu Dhabi,the United Arab Emirates,the United Arab Emirates,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Abu Dhabi is not in the United Arab Emirates. This statement is:"
519,The city of Almaty is not in Iraq.,1,Almaty,Iraq,Kazakhstan,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Almaty is not in Iraq. This statement is:"
422,The city of Ahmedabad is in India.,1,Ahmedabad,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Ahmedabad is in India. This statement is:"
156,The city of Kumasi is not in Ghana.,0,Kumasi,Ghana,Ghana,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kumasi is not in Ghana. This statement is:"
365,The city of Bijie is in Indonesia.,0,Bijie,Indonesia,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Bijie is in Indonesia. This statement is:"
340,The city of Kota Bharu is not in Malaysia.,0,Kota Bharu,Malaysia,Malaysia,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Kota Bharu is not in Malaysia. This statement is:"
123,The city of Seongnam-si is in Russia.,0,Seongnam-si,Russia,South Korea,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Seongnam-si is in Russia. This statement is:"
794,The city of Yinchuan is not in China.,0,Yinchuan,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Yinchuan is not in China. This statement is:"
1122,The city of Jiaozuo is in China.,1,Jiaozuo,China,China,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Jiaozuo is in China. This statement is:"
660,The city of Sangli is in India.,1,Sangli,India,India,"The city of Oakland is not in the United States. This statement is: False
The city of Canberra is in Australia. This statement is: True
The city of Sangli is in India. This statement is:"
